# {"t_start": 1757028363.865705, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3970.340381,0.845,0.845,200,2071.555676
3671.099425,0.83,0.835,200,2075.985766
3112.76801,0.855,0.855,200,2080.377521
4089.978039,0.815,0.825,200,2085.61868
3632.366673,0.835,0.84,200,2090.263709
3490.650751,0.77,0.785,200,2094.823475
4118.737259,0.815,0.83,200,2099.482127
2631.539116,0.84,0.845,200,2104.779751
2456.91849,0.72,0.745,200,2109.090184
4067.220959,0.805,0.82,200,2113.558765
4103.940561,0.885,0.895,200,2117.947866
3121.485905,0.86,0.86,200,2123.070022
3628.52197,0.81,0.82,200,2127.63364
4150.995249,0.82,0.82,200,2131.92758
3502.163374,0.82,0.83,200,2136.311274
4117.900451,0.865,0.865,200,2141.445954
4083.9418,0.86,0.87,200,2145.930331
4062.804819,0.85,0.865,200,2150.481497
3627.285103,0.805,0.815,200,2154.990527
4064.083742,0.825,0.825,200,2160.185933
2696.212856,0.855,0.855,200,2164.792601
4215.073023,0.87,0.875,200,2169.366561
3600.722519,0.805,0.815,200,2173.961654
3633.428752,0.795,0.795,200,2179.521365
4104.530292,0.87,0.875,200,2184.085538
4269.750102,0.875,0.885,200,2188.547012
4018.152968,0.835,0.865,200,2193.083922
4201.268811,0.84,0.855,200,2198.257844
4022.755794,0.81,0.815,200,2202.726473
3243.92964,0.83,0.83,200,2207.296643
4183.618949,0.865,0.865,200,2211.794736
4140.83558,0.855,0.87,200,2216.938674
4069.904317,0.815,0.825,200,2221.503065
4131.988054,0.825,0.845,200,2225.875442
3706.721719,0.85,0.865,200,2230.42557
4069.043093,0.815,0.825,200,2235.54575
4128.717498,0.835,0.855,200,2240.033999
3646.685468,0.805,0.815,200,2244.665435
3672.154498,0.82,0.825,200,2249.055255
4098.567759,0.82,0.83,200,2254.279224
3486.781944,0.84,0.85,200,2258.873755
3644.437763,0.785,0.79,200,2263.412134
3606.562557,0.835,0.835,200,2267.863713
4132.703549,0.825,0.85,200,2272.89946
4180.851014,0.845,0.86,200,2277.195965
3530.099995,0.815,0.82,200,2281.486478
3578.988834,0.84,0.85,200,2285.773266
4090.674339,0.86,0.86,200,2290.979119
3594.45948,0.785,0.79,200,2295.318347
4052.97857,0.85,0.88,200,2299.618549
4004.474753,0.875,0.875,200,2304.016013
2620.958577,0.425,0.43,200,2308.962018
3524.839306,0.815,0.825,200,2313.250177
3624.004415,0.785,0.805,200,2317.526587
4159.763684,0.88,0.885,200,2321.883727
4216.500167,0.835,0.86,200,2326.840936
4137.384933,0.83,0.85,200,2331.228369
4042.21492,0.8,0.8,200,2335.535384
3233.196476,0.845,0.855,200,2339.915871
3687.299757,0.835,0.855,200,2344.878078
4071.548649,0.805,0.81,200,2349.248338
4133.017363,0.85,0.855,200,2353.498167
4119.508493,0.81,0.825,200,2357.807555
4044.945935,0.805,0.83,200,2362.96501
4076.817412,0.805,0.805,200,2367.525827
4140.66021,0.84,0.86,200,2372.180427
4128.717335,0.825,0.85,200,2376.579041
4049.678221,0.855,0.865,200,2381.641715
4081.067216,0.815,0.82,200,2386.110287
3791.568877,0.825,0.83,200,2390.687678
4242.838993,0.87,0.89,200,2395.138486
4103.301331,0.815,0.83,200,2400.476865
4021.955683,0.875,0.885,200,2404.799159
4008.597471,0.81,0.81,200,2409.27885
4124.13523,0.835,0.835,200,2413.663499
2545.265598,0.84,0.85,200,2418.610651
3315.008492,0.755,0.76,200,2422.84855
